"test_id","exam_version","generation_batch_id","target_score_band","question_id","section","module","route","question_number","content_domain","skill_group","skill_code","skill_label","question_topic","difficulty","scoring_weight","question_type","passage","question","choice_a","choice_b","choice_c","choice_d","correct_answer","correct_choice_index","explanation","time_estimate_sec","visual_type","visual_json","table_markdown","equation_latex","student_response_type","correct_numeric_answer","answer_tolerance","primary_skill","secondary_skill","tags"
"SAT_RW_1","rw_split_v9","RW_1_FRONT","base","RW1_M1_Q01","RW","1","base","1","Craft and Structure","Words in Context","RW_WIC_002","Determine meaning or function of a word/phrase in context","contextual meaning of yielded","Easy","1","multiple_choice","At a ridge in central Anatolia, archaeologists found clay deposits whose mineral profile closely matched pottery from two settlements twenty kilometers apart. Earlier researchers had treated the match as evidence that finished vessels moved between the towns. A new team tested that interpretation by comparing tiny inclusions within the clay. Pots from the eastern settlement contained crushed shell, while those from the western settlement contained fine mica added after extraction. Firing marks also differed between the two groups. When the team combined these observations with survey data from the ridge, the evidence yielded a different possibility. Potters from both communities may have collected raw clay at the same source and then prepared it locally. The mineral match alone therefore cannot identify where a vessel was shaped or fired. The researchers are now examining tools found near the clay pits to learn whether people processed material there before carrying it back to their settlements.","As used in the text, what does ""yielded"" most nearly mean?","produced","surrendered","narrowed","recorded","A","1","In context, the combined evidence produced a new possible interpretation of the pottery. ""Surrendered,"" ""narrowed,"" and ""recorded"" do not describe what the evidence did.","75","none","{}","","","","","","Words in Context","","rw,passage:R063,arch:RW_WIC_002,sim:rw_words_in_context_purpose_sentence,surf:SURF_RW_WIC_002,wic,wic_arch:WIC_DIRECT_MEANING_01,family:direct_meaning,target:yielded,hard_vocab,vocab:HV_004,tier:V3,fp:8e5567461bc1,stem:d3c428b42f7e,choicesig:d9baf47bf58b,anslogic:a262a90f56b5,distlogic:2fe80bd2b4d4,profile:D1"
"SAT_RW_1","rw_split_v9","RW_1_FRONT","base","RW1_M1_Q02","RW","1","base","2","Craft and Structure","Words in Context","RW_WIC_007","Determine meaning or function of a word/phrase in context","scope of causal attribution","Medium","1","multiple_choice","A transit agency studying a crowded subway platform tested whether painted waiting zones could reduce bunching near train doors. During the first week, riders queued without markings; during the second, bright rectangles indicated where doors would open. Overhead cameras showed that passengers spread farther along the platform when the rectangles were present, and boarding finished several seconds faster on average. Yet the improvement was uneven. At the platform’s busiest staircase, late-arriving riders still formed a dense cluster that blocked others from moving toward emptier zones. The agency’s report therefore describes the markings as largely responsible for the smoother boarding pattern rather than as a complete solution to crowding. Staff members later added signs directing riders away from the staircase, but that change occurred after the camera study ended. Because the two interventions were not tested together, the report limits its claim to the effect observed when only the painted zones changed.","Which choice best describes the function of the word ""largely"" in the transit agency’s report?","It presents the painted zones as the only change capable of reducing crowding anywhere on the platform.","It limits the agency’s attribution by indicating that the painted zones explain much, but not all, of the smoother boarding pattern.","It shifts the report’s focus from boarding speed to the visual appearance of the platform markings.","It establishes that the later directional signs were tested at the same time as the painted waiting zones.","B","2","The report says the markings were largely responsible and immediately distinguishes that claim from a complete explanation. The other choices overstate the claim, misidentify the focus, or contradict the study sequence.","75","none","{}","","","","","","Words in Context","","rw,passage:R009,arch:RW_WIC_007,sim:rw_words_in_context_verb_pronoun_agreement,surf:SURF_RW_WIC_007,wic,wic_arch:WIC_CLAIM_FUNCTION_01,family:claim_function,target:largely,fp:e68b09620c4f,stem:44a2f7d718da,choicesig:028688d319b0,anslogic:7cbfd5675ef8,distlogic:09d2ccd62fe4,profile:D2"
"SAT_RW_1","rw_split_v9","RW_1_FRONT","base","RW1_M1_Q03","RW","1","base","3","Craft and Structure","Words in Context","RW_WIC_008","Determine meaning or function of a word/phrase in context","precision of evidentiary relation","Medium","1","multiple_choice","To plan street-tree planting, a city forestry team compared summer temperatures on blocks with similar building heights but different amounts of canopy. Sensors beneath mature trees often recorded cooler afternoon air than sensors on nearby treeless blocks. The difference was not constant, however. After windy nights, temperatures across the paired blocks converged, and on narrow streets some shaded sensors remained warm because heat stored in masonry was released after sunset. The team therefore argues that its measurements reflect both canopy cover and the physical form of each street, not canopy alone. That distinction affects how the city interprets a single cool reading beneath a tree. A low temperature may be associated with shade, airflow, wall orientation, or several conditions acting together. The next phase of the project will place wind sensors beside the thermometers so that planners can distinguish cooling linked to moving air from cooling that occurs where foliage blocks direct sunlight.","Which choice best explains what the word ""reflect"" contributes to the forestry team’s claim?","It treats the temperature readings as exact copies of conditions recorded on every street in the city.","It indicates that the team considers wall orientation irrelevant once mature trees are present.","It presents the temperature readings as outcomes shaped by multiple local conditions rather than as direct measures of canopy effects alone.","It implies that the temperature sensors were used mainly to verify the accuracy of the wind sensors.","C","3","The passage says the measurements reflect both canopy cover and street form, so the verb links the readings to several contributing local conditions. The other choices conflict with the study’s qualifications or with the timing of the planned wind measurements.","75","none","{}","","","","","","Words in Context","","rw,passage:R051,arch:RW_WIC_008,sim:rw_words_in_context_paired_text_relation,surf:SURF_RW_WIC_008,wic,wic_arch:WIC_PRECISION_EFFECT_01,family:precision_effect,target:reflect,hard_vocab,vocab:HV_014,tier:V3,fp:ef53fa500896,stem:0f927dad85d5,choicesig:ce69d09ad7f9,anslogic:a7a97f18897b,distlogic:c2476bc3b773,profile:D2"
"SAT_RW_1","rw_split_v9","RW_1_FRONT","base","RW1_M1_Q04","RW","1","base","4","Craft and Structure","Text Structure and Purpose","RW_TSP_001","Analyze structure or purpose","purpose of an unexpected case","Easy","1","multiple_choice","Marine biologists measuring underwater noise near a busy harbor expected the loudest periods to coincide with the largest ships. Their recorders did capture powerful low-frequency sound when cargo vessels passed, but a different source dominated several shallow coves: small recreational boats moving repeatedly between docks. The researchers next compared the sound records with observations of juvenile fish. Fish altered their schooling direction more often during bursts of rapid engine noise than during the longer, steadier hum from distant ships. The study does not establish that one kind of vessel is more harmful overall, because the boats differed in duration, distance, and frequency of passage. Instead, it separates sound intensity from sound pattern and argues that both deserve attention. By moving from an expected source of noise to an overlooked one, then comparing how fish behaved under each pattern, the study broadens what harbor managers may need to measure when assessing acoustic habitat quality.","Why does the text discuss the shallow coves where small recreational boats dominated the sound record?","To show that cargo ships were absent from the harbor during the researchers’ observations.","To establish that juvenile fish avoid every cove used by recreational boats.","To explain why the researchers replaced underwater recordings with visual observations of vessel traffic.","To introduce an overlooked source of noise that leads the researchers to distinguish sound pattern from sound intensity.","D","4","The cove observations complicate the initial expectation that large ships would dominate noise and motivate the later distinction between intensity and pattern. The other choices state claims the passage does not make.","75","none","{}","","","","","","Text Structure and Purpose","","rw,passage:R021,arch:RW_TSP_001,sim:rw_text_structure_and_purpose_purpose_sentence,surf:SURF_RW_TSP_001,fp:a9c2becb6900,stem:03211b690c76,choicesig:1a5f719fbaa3,anslogic:5ad0940f9b09,distlogic:cc760ddf0bb2,profile:D1"
"SAT_RW_1","rw_split_v9","RW_1_FRONT","base","RW1_M1_Q05","RW","1","base","5","Craft and Structure","Text Structure and Purpose","RW_TSP_010","Analyze structure or purpose","function of experimental observation","Medium","1","multiple_choice","Researchers studying bee navigation placed feeders at fixed distances from hives and trained foragers to visit them over several days. On clear mornings, most bees returned by routes that closely matched the direction of the feeder. The researchers then attached lightweight screens beside a familiar hedgerow, altering a visual landmark without changing the feeder’s location. <u>Many bees initially veered toward the shifted screen, even though the sun’s position still provided a reliable directional cue.</u> After repeated trips, their paths became straighter again. A second group that had never encountered the original hedgerow showed little response to the screen’s new position. The results suggest that experienced bees combine several navigational cues rather than relying on a single source of information. The temporary detour by trained bees is especially useful because it reveals the influence of a learned landmark at a moment when another cue still pointed toward the correct destination.","Which choice best describes the function of the underlined sentence in the text?","It shows that a familiar visual landmark temporarily influenced trained bees even when another directional cue remained available.","It demonstrates that the shifted screen permanently prevented trained bees from locating the feeder.","It establishes that bees in the second group had previously learned the original hedgerow’s position.","It shows that the researchers changed the feeder’s location at the same time that they moved the screen.","A","1","The underlined sentence reports a temporary detour toward the altered landmark despite a usable sun cue, directly revealing the landmark’s influence. The other choices contradict the passage.","75","none","{}","","","","","","Text Structure and Purpose","","rw,passage:R027,arch:RW_TSP_010,sim:rw_text_structure_and_purpose_supporting_detail,surf:SURF_RW_TSP_010,fp:e19176fbf156,stem:116d9ae61d2b,choicesig:3b04a10610d6,anslogic:5a8b26468059,distlogic:6011e21574b9,profile:D2"
"SAT_RW_1","rw_split_v9","RW_1_FRONT","base","RW1_M1_Q06","RW","1","base","6","Craft and Structure","Text Structure and Purpose","RW_TSP_011","Analyze structure or purpose","revision of an initial classification","Medium","1","multiple_choice","Astronomers once classified a compact group of stars in a nearby galaxy as unusually young because its brightest members appeared blue in early telescope images. Later observations complicated that picture. Infrared measurements revealed a population of cooler stars hidden by dust, while spectroscopy showed that several bright blue objects were actually older stars whose outer layers had been stripped away. The research team first reviews why the original color-based estimate seemed reasonable, then introduces evidence that changes how the color should be interpreted. Finally, the team compares the cluster with two better-studied groups that contain similar stripped stars. The comparison does not produce one exact age, but it narrows the plausible range and explains why visible color alone was misleading. Together, these steps revise the initial classification as new kinds of evidence become available, rather than discarding the first observations or replacing them with a single decisive measurement.","Which choice best describes how the discussion of the star cluster is structured?","It lists several independent estimates of the cluster’s age and argues that the earliest estimate should be accepted because it used visible-light images.","It presents an initial age classification, introduces evidence that complicates the basis for that classification, and then uses comparisons to refine the remaining possibilities.","It describes two research teams using different instruments and resolves their disagreement by giving greater weight to the spectroscopic evidence.","It traces the cluster’s formation from its oldest stars to its youngest stars and then explains how dust accumulated afterward.","B","2","The text explicitly moves from the early color-based classification to infrared and spectroscopic complications and then to comparison with better-studied clusters. The distractors describe structures not present in the passage.","75","none","{}","","","","","","Text Structure and Purpose","","rw,passage:R045,arch:RW_TSP_011,sim:rw_text_structure_and_purpose_contrast,surf:SURF_RW_TSP_011,fp:f7106483d16a,stem:e1d4775813ee,choicesig:b791798bdd2c,anslogic:070cb08f6092,distlogic:9989b0479e48,profile:D3"
"SAT_RW_1","rw_split_v9","RW_1_FRONT","base","RW1_M1_Q07","RW","1","base","7","Craft and Structure","Cross-Text Connections","RW_CTC_006","Compare claims across paired texts","developmental limits and adult vocal flexibility","Medium","1","multiple_choice","Text 1:
Studies of juvenile songbirds often find a sensitive period during which exposure to adult songs strongly shapes the patterns birds later reproduce. In one city population, young birds raised near a common local song type copied its basic sequence even after moving to another neighborhood. This finding suggests that early learning can place lasting limits on how much an adult bird’s song changes.

Text 2:
Recordings from adult birds moved between noisy and quiet urban sites show that some individuals alter pitch and timing within weeks. The birds do not replace the sequence learned when young, but they shift features that affect how well the song carries through background noise. Adult flexibility, then, can modify a learned song without erasing the developmental pattern established earlier.","Based on the texts, how would the author of Text 2 most likely respond to the claim in Text 1 that early learning can limit later song change?","The claim is unsupported because adult birds completely replace juvenile song sequences whenever background noise changes.","The claim is compatible with adult flexibility because adults may alter pitch and timing while retaining the basic sequence learned when young.","The claim applies only to birds raised outside cities, since urban juveniles do not learn local song types.","The claim should be rejected because pitch and timing are fixed during the same sensitive period as song sequence.","B","2","Text 2 agrees that the learned sequence persists but adds that adults can adjust other song features. Thus it qualifies, rather than rejects, Text 1’s claim about developmental limits.","75","none","{}","","","","","","Cross-Text Connections","","rw,passage:R006,arch:RW_CTC_006,sim:rw_cross_text_connections_paired_text_relation,surf:SURF_RW_CTC_006,fp:5d928c638940,stem:50ce2256a808,choicesig:245cf6795063,anslogic:35f6ef493441,distlogic:1a11d4266590,profile:D2"
"SAT_RW_1","rw_split_v9","RW_1_FRONT","base","RW1_M1_Q08","RW","1","base","8","Information and Ideas","Central Ideas and Details","RW_CID_001","Identify main idea, key detail, or summary","urban tree selection","Easy","1","multiple_choice","City foresters often favor tree species known to tolerate heat, assuming that those species will perform well on the hottest blocks. A five-year study in Córdoba, Argentina, complicates that assumption. Researchers tracked growth and leaf loss for six commonly planted species along streets that differed in pavement cover and nighttime temperature. Heat-tolerant species generally kept more leaves during summer, but several grew slowly where sidewalks left little exposed soil. Two less heat-tolerant species grew rapidly on blocks with larger planting beds, despite experiencing warmer daytime air. Soil moisture sensors helped explain the difference: wide beds retained more water after brief rains. The researchers conclude that heat tolerance alone is an incomplete guide for urban planting. Street design can alter the conditions roots encounter, sometimes enough to outweigh a species’ advantages above ground. They recommend matching species not just to neighborhood temperature but also to available rooting space and the way each block stores water.","Which choice best states the main idea of the text?","Successful urban tree selection depends on matching species traits with street-level conditions such as rooting space and water retention, not on heat tolerance alone.","Urban foresters should plant only less heat-tolerant species because those species grow faster on every type of street.","Nighttime temperature is the single best predictor of whether any planted tree will retain leaves during summer.","Pavement cover has little effect on tree performance when a species is already known to tolerate high daytime temperatures.","A","1","The study shows that heat tolerance matters but can be outweighed by rooting space and soil moisture, leading the researchers to recommend matching species to multiple block-level conditions.","75","none","{}","","","","","","Central Ideas and Details","","rw,passage:R001,arch:RW_CID_001,sim:rw_central_ideas_and_details_main_claim,surf:SURF_RW_CID_001,fp:82df4727f3c4,stem:43b6dd90a1ad,choicesig:28d5228c4a25,anslogic:db5d89260401,distlogic:6a3f314d7f21,profile:D1"
"SAT_RW_1","rw_split_v9","RW_1_FRONT","base","RW1_M1_Q09","RW","1","base","9","Information and Ideas","Central Ideas and Details","RW_CID_002","Identify main idea, key detail, or summary","reason for retaining chronological catalog","Medium","1","multiple_choice","When a regional museum digitized its collection of nineteenth-century textile samples, staff members expected researchers to search primarily by date and place. Usage logs from the first year showed a different pattern. Visitors often began with color or weaving technique, then moved among objects from distant regions. Curator Elena Park responded by adding close-up photographs and standardized descriptions of stitch structure. Searches by technique increased after the change, but searches by date remained steady. Park also noticed that teachers downloaded image sets containing objects from several decades, especially when the sets included a short comparison guide. The museum kept its chronological catalog because specialists still relied on it, yet the new browsing tools made cross-regional comparison easier for other users. The digitization project therefore changed more than access to individual objects: it revealed that different audiences organize the same collection in different ways, and the catalog became more useful when it supported several paths through the material.","According to the text, why did the museum retain its chronological catalog after adding new browsing tools?","Specialist users continued to rely on chronological organization even as other users benefited from technique-based and cross-regional browsing.","The museum found that teachers stopped downloading image sets once comparison guides were added.","The museum lacked photographs detailed enough to support searches by color or weaving technique.","Researchers requested that all objects be organized by date because cross-regional comparisons had become impossible.","A","1","The passage states that specialists still relied on the chronological catalog, so the museum kept it while also supporting other ways of exploring the collection.","75","none","{}","","","","","","Central Ideas and Details","","rw,passage:R008,arch:RW_CID_002,sim:rw_central_ideas_and_details_supporting_detail,surf:SURF_RW_CID_002,fp:3fc908ab6fc1,stem:c88957777102,choicesig:010229ebc04f,anslogic:57015908a1ad,distlogic:15374ee6d873,profile:D2"
"SAT_RW_1","rw_split_v9","RW_1_FRONT","base","RW1_M1_Q10","RW","1","base","10","Information and Ideas","Command of Evidence","RW_COE_011","Use textual or quantitative evidence","layered microplastic filter performance","Medium","1","multiple_choice","Engineers developing filters for wastewater treatment proposed that a layered mesh could capture very small plastic fibers without slowing water flow as much as a single dense membrane would. They built two filters with the same outer dimensions. One used three mesh layers with progressively smaller openings; the other used one membrane whose smallest openings matched those in the final mesh layer. Equal volumes of water containing a known mixture of fibers were pumped through each filter at several pressures. The team measured both the percentage of fibers retained and the time required for the water to pass through. If the layered design separates fibers gradually, the researchers predicted, it should retain a similar share of the smallest fibers while allowing water to move faster. They also inspected where fibers accumulated inside each device, since heavy buildup at the first layer could eventually reduce flow even if the initial tests looked promising.","Which finding from the filter experiment, if observed, would most directly support the researchers’ prediction about the layered design?","Both filters retained more large fibers than small fibers, and both required longer to process water at lower pressure.","The membrane accumulated most captured fibers near its inlet surface, while the layered filter distributed captured fibers across several layers.","The layered filter retained a greater total mass of fibers, but the test water contained slightly more fibers before entering that filter.","At matched pressure, the layered filter retained nearly the same share of the smallest fibers as the membrane but passed the test volume of water in less time.","D","4","The prediction has two parts: similar capture of the smallest fibers and faster flow. Only the keyed finding directly measures both under matched conditions. The other findings do not establish both parts or introduce an input difference.","75","none","{}","","","","","","Command of Evidence","","rw,passage:R005,arch:RW_COE_011,sim:rw_command_of_evidence_evidence_based_inference,surf:SURF_RW_COE_011,fp:43ddbe4ebd00,stem:476a03c54131,choicesig:32770211e1c1,anslogic:70bb024ef33c,distlogic:0bc5474c4bf5,profile:D2"
