"test_id","exam_version","generation_batch_id","target_score_band","question_id","section","module","route","question_number","content_domain","skill_group","skill_code","skill_label","question_topic","difficulty","scoring_weight","question_type","passage","question","choice_a","choice_b","choice_c","choice_d","correct_answer","correct_choice_index","explanation","time_estimate_sec","visual_type","visual_json","table_markdown","equation_latex","student_response_type","correct_numeric_answer","answer_tolerance","primary_skill","secondary_skill","tags"
"SAT_RW_55","SAT_RW_Practice","55","700-800","SAT_RW_questions.55_M1_Q01","RW","1","base","1","Craft and Structure","Words in Context","RW.WIC","Words in Context","contextual meaning","medium","1","multiple_choice","When the neighborhood orchestra lost access to its usual rehearsal hall, the director worried that attendance would fall. Instead, a rotating schedule of library and school spaces helped maintain the ensemble's weekly practice routine until the hall reopened.","Which choice best states the meaning of maintain as used in the text?","repair","argue","finance","keep going","D","4","The context says the alternate spaces allowed the orchestra to continue its weekly practice routine, so maintain means to keep going.","65","none","{}","","","","","","Words in Context","","rw,passage:R001,arch:RW_WIC_001,sim:rw55_wic_a,wic,hard_vocab,vocab:HV_003,tier:V3,target:maintain,family:direct_meaning,fp:13f62c3e850d"
"SAT_RW_55","SAT_RW_Practice","55","700-800","SAT_RW_questions.55_M1_Q02","RW","1","base","2","Craft and Structure","Words in Context","RW.WIC","Words in Context","word function in claim","medium","1","multiple_choice","A conservation report notes that small rain gardens alone cannot solve flooding on the east side of the city. The word alone is important because the report also recommends resurfacing alleys, expanding tree cover, and redesigning storm drains as connected measures.","Which choice best describes the function of alone in the passage?","It suggests that rain gardens are the only intervention the report considers practical.","It emphasizes that rain gardens should be built without help from city agencies.","It introduces a contrast between rain gardens and all other forms of planting.","It limits the claim by indicating that rain gardens are helpful only as part of a broader set of measures.","D","4","The word alone qualifies the claim: the report does not reject rain gardens but says they are insufficient without other measures.","70","none","{}","","","","","","Words in Context","","rw,passage:R002,arch:RW_WIC_002,sim:rw55_wic_b,wic,family:claim_function,fp:a27a81cd2a3a"
"SAT_RW_55","SAT_RW_Practice","55","700-800","SAT_RW_questions.55_M1_Q03","RW","1","base","3","Craft and Structure","Words in Context","RW.WIC","Words in Context","contextual meaning","medium","1","multiple_choice","In her review of the ceramics exhibit, Mei wrote that the curator's arrangement helped frame each bowl as both a useful object and a record of its maker's choices. By placing tools beside finished vessels, the display shaped how visitors understood the bowls.","Which choice best states the meaning of frame as used in the text?","surround with wood","present for interpretation","accuse unfairly","capture in a photograph","B","2","The display shaped how visitors understood the bowls, so frame means to present or structure something for interpretation.","65","none","{}","","","","","","Words in Context","","rw,passage:R003,arch:RW_WIC_003,sim:rw55_wic_c,wic,hard_vocab,vocab:HV_005,tier:V3,target:frame,family:direct_meaning,fp:501560c3d562"
"SAT_RW_55","SAT_RW_Practice","55","700-800","SAT_RW_questions.55_M1_Q04","RW","1","base","4","Craft and Structure","Text Structure and Purpose","RW.TSP","Text Structure and Purpose","structure","medium","1","multiple_choice","The first electric streetcars in one Midwestern town were praised as symbols of speed. Within a decade, however, residents complained that the cars passed some neighborhoods more often than others. City records show that the earliest routes followed commercial corridors rather than the areas where workers lived.","Which choice best describes the overall structure of the text?","It compares two towns' transportation systems to determine which one grew more quickly.","It introduces a favorable view of a development, then complicates that view by describing an unequal effect.","It presents a problem and then lists several technical solutions adopted by engineers.","It narrates a single commuter's experience to illustrate a larger social trend.","B","2","The text begins with praise for streetcars but then explains complaints about uneven service and evidence about route placement.","75","none","{}","","","","","","Text Structure and Purpose","","rw,passage:R004,arch:RW_TSP_001,sim:rw55_tsp_a,fp:e194f0ee17cd"
"SAT_RW_55","SAT_RW_Practice","55","700-800","SAT_RW_questions.55_M1_Q05","RW","1","base","5","Craft and Structure","Text Structure and Purpose","RW.TSP","Text Structure and Purpose","purpose","medium","1","multiple_choice","Some desert plants open their stomata, or leaf pores, mainly at night. The cooler nighttime air slows water loss while still allowing the plants to take in carbon dioxide. This timing helps the plants carry out photosynthesis in environments where daytime heat would otherwise be costly.","What is the main purpose of the text?","To explain how a nighttime process helps certain plants conserve water","To argue that all desert plants grow faster at night than during the day","To compare leaf pores in desert plants with leaf pores in aquatic plants","To describe the steps scientists used to discover a new plant species","A","1","The text explains why some desert plants open their stomata at night: doing so reduces water loss while allowing carbon dioxide intake.","70","none","{}","","","","","","Text Structure and Purpose","","rw,passage:R005,arch:RW_TSP_002,sim:rw55_tsp_b,fp:50d9131c6db1"
"SAT_RW_55","SAT_RW_Practice","55","700-800","SAT_RW_questions.55_M1_Q06","RW","1","base","6","Craft and Structure","Text Structure and Purpose","RW.TSP","Text Structure and Purpose","function of detail","medium","1","multiple_choice","In 1926, librarian Sadie Peterson began lending musical scores from a small desk near the reading room. At first, only a few local teachers borrowed them. By the 1940s, however, the collection had become a regional resource for school choirs, dance bands, and community theaters.","Which choice best describes the function of the final sentence in the text?","It explains why Peterson stopped working with local music teachers.","It shows that an initially modest service eventually served a much wider audience.","It challenges the claim that musical scores were difficult to store.","It identifies the exact budget used to expand the library's reading room.","B","2","The last sentence contrasts the small early program with its later regional reach, showing the service's growth.","75","none","{}","","","","","","Text Structure and Purpose","","rw,passage:R006,arch:RW_TSP_003,sim:rw55_tsp_c,fp:4724d4e4fd16"
"SAT_RW_55","SAT_RW_Practice","55","700-800","SAT_RW_questions.55_M1_Q07","RW","1","base","7","Craft and Structure","Cross-Text Connections","RW.CTC","Cross-Text Connections","relationship between texts","medium","1","multiple_choice","Text 1:
Community gardens are most successful when residents decide what to plant and how to share the harvest. A garden designed entirely by outside planners may look orderly, but it can struggle if neighbors do not feel responsible for it.

Text 2:
Technical support from city agencies can make community gardens more durable. Soil testing, accessible water hookups, and clear lease agreements help residents maintain gardens after the first season.","Based on the texts, how would the author of Text 2 most likely respond to the claim in Text 1?","By denying that residents should make decisions about garden design or harvests","By agreeing that resident involvement matters while emphasizing that practical city support can also be necessary","By arguing that gardens should be judged only by how orderly they appear","By suggesting that city agencies should replace volunteers as the main gardeners","B","2","Text 2 does not reject resident involvement; it adds that soil testing, water access, and lease agreements can support lasting success.","85","none","{}","","","","","","Cross-Text Connections","","rw,passage:R007,arch:RW_CTC_001,sim:rw55_ctc_a,fp:98dbe41bd806"
"SAT_RW_55","SAT_RW_Practice","55","700-800","SAT_RW_questions.55_M1_Q08","RW","1","base","8","Information and Ideas","Central Ideas and Details","RW.CID","Central Ideas and Details","main idea","medium","1","multiple_choice","Archaeologists studying a coastal settlement in western Africa found fish bones, imported glass beads, and locally made pottery in the same household area. The combination suggests that the residents participated in long-distance trade while continuing local food and craft practices.","Which choice best states the central idea of the text?","Imported beads prove that the settlement abandoned local pottery traditions.","The fish bones are the only artifacts that reveal how the settlement was organized.","Evidence from one household area suggests that residents combined outside trade connections with local practices.","Archaeologists concluded that the settlement had no contact with other regions.","C","3","The text says imported goods and local artifacts were found together, indicating both trade connections and ongoing local practices.","70","none","{}","","","","","","Central Ideas and Details","","rw,passage:R008,arch:RW_CID_001,sim:rw55_cid_a,fp:e2d5526710d8"
"SAT_RW_55","SAT_RW_Practice","55","700-800","SAT_RW_questions.55_M1_Q09","RW","1","base","9","Information and Ideas","Central Ideas and Details","RW.CID","Central Ideas and Details","supporting detail","medium","1","multiple_choice","A city archive digitized thousands of photographs of neighborhood storefronts. Historian Luis Amari argues that the images are valuable not only for their signs and building facades but also for the people unintentionally captured at the edges of the frame: delivery workers, shoppers, and children waiting at crossings.","According to the text, why does Amari value the photographs?","They were all taken by the same photographer over a single week.","They show that storefront signs were less common than historians once believed.","They contain written diaries from delivery workers and shoppers.","They preserve incidental details of everyday street life as well as storefront information.","D","4","The text explains that Amari values both storefront details and people unintentionally captured in the images.","70","none","{}","","","","","","Central Ideas and Details","","rw,passage:R009,arch:RW_CID_002,sim:rw55_cid_b,fp:f2ea3fdd9593"
"SAT_RW_55","SAT_RW_Practice","55","700-800","SAT_RW_questions.55_M1_Q10","RW","1","base","10","Information and Ideas","Command of Evidence","RW.COE","Command of Evidence","data support","medium","1","multiple_choice","A student claims that in a pilot program, neighborhoods that added more native plant plots tended to observe more bee species after one year.","Which choice best uses data from the table to support the student's claim?","Mill Road added 6 native plant plots and observed fewer bee species than North Park did.","East Terrace added 9 native plant plots, but the table does not report any bee species there.","River Gate added 12 native plant plots and observed 42 bee species, while North Park added 3 plots and observed 18 species.","North Park and River Gate added the same number of native plant plots but observed different numbers of bee species.","C","3","The table shows a higher bee-species count in neighborhoods with more added native plant plots; River Gate and North Park provide a clear comparison.","85","none","{}","| Neighborhood | Native plant plots added | Bee species observed after one year |
|---|---:|---:|
| North Park | 3 | 18 |
| Mill Road | 6 | 29 |
| East Terrace | 9 | 37 |
| River Gate | 12 | 42 |","","","","","Command of Evidence","","rw,passage:R010,arch:RW_COE_001,sim:rw55_coe_table_a,table,fp:07a98cb346f0"
"SAT_RW_55","SAT_RW_Practice","55","700-800","SAT_RW_questions.55_M1_Q11","RW","1","base","11","Information and Ideas","Command of Evidence","RW.COE","Command of Evidence","textual evidence","medium","1","multiple_choice","Marine biologist Talia Nkomo studied juvenile fish near restored oyster reefs. Her team found that fish gathered in greater numbers where the reefs had uneven surfaces with many small gaps. Nkomo concluded that reef texture, not just reef size, affects how useful a restored reef is as habitat.","Which finding, if true, would most directly support Nkomo's conclusion?","Two reefs of equal overall size attracted different numbers of juvenile fish when one had many small crevices and the other had a smooth surface.","Juvenile fish sometimes swim several kilometers before settling near any reef.","Oyster reefs can improve water clarity by filtering particles from the surrounding water.","Several restored reefs were built with the same total amount of shell material.","A","1","Nkomo's conclusion concerns texture rather than size, so a comparison of equal-size reefs with different textures directly supports it.","80","none","{}","","","","","","Command of Evidence","","rw,passage:R011,arch:RW_COE_002,sim:rw55_coe_text_a,fp:d20bb38b8432"
"SAT_RW_55","SAT_RW_Practice","55","700-800","SAT_RW_questions.55_M1_Q12","RW","1","base","12","Information and Ideas","Inferences","RW.INF","Inferences","logical inference","medium","1","multiple_choice","When a small museum began offering audio descriptions of its sculptures, visitors who were blind or had low vision reported spending more time in the sculpture gallery. Sighted visitors also used the descriptions, often to notice details in surface texture that labels did not mention.","Which choice most logically follows from the text?","The museum stopped using written labels after adding audio descriptions.","Sighted visitors spent less time in the sculpture gallery than they had before.","The audio descriptions benefited more than the group for whom they were first designed.","The audio descriptions focused only on the sculptures' historical dates.","C","3","The descriptions were designed for blind or low-vision visitors, but sighted visitors also used them to notice details.","75","none","{}","","","","","","Inferences","","rw,passage:R012,arch:RW_INF_001,sim:rw55_inf_a,fp:6e6dfa69be70"
"SAT_RW_55","SAT_RW_Practice","55","700-800","SAT_RW_questions.55_M1_Q13","RW","1","base","13","Information and Ideas","Inferences","RW.INF","Inferences","logical completion","medium","1","multiple_choice","In a classroom study, students who summarized a lesson in their own words remembered more of it the next day than students who copied the teacher's sentences exactly. The researchers suggested that choosing wording requires students to decide which ideas are central.","Which choice most logically completes the passage?","students should avoid reviewing a lesson after class if they took careful notes.","the act of rephrasing may strengthen learning by making students process the lesson's meaning.","copying exact sentences is always faster than writing an original summary.","teachers should replace all lessons with memorization drills.","B","2","The researchers connect students' own wording with decisions about central ideas, supporting the idea that rephrasing deepens processing.","75","none","{}","","","","","","Inferences","","rw,passage:R013,arch:RW_INF_002,sim:rw55_inf_b,fp:d6c61d2cf3e9"
"SAT_RW_55","SAT_RW_Practice","55","700-800","SAT_RW_questions.55_M1_Q14","RW","1","base","14","Information and Ideas","Inferences","RW.INF","Inferences","reasonable conclusion","medium","1","multiple_choice","A farmer noticed that lettuce planted under a thin shade cloth wilted less during afternoon heat than lettuce planted in full sun, even though both groups received the same amount of water. The shaded lettuce also kept a more consistent leaf temperature.","Which conclusion is best supported by the text?","Lettuce cannot grow unless it is protected from all direct sunlight.","Shade cloth may reduce heat stress in lettuce independently of the amount of water supplied.","The shaded lettuce received more water than the lettuce planted in full sun.","Leaf temperature has no relationship to how lettuce responds to heat.","B","2","Because watering was the same, the lower wilting and steadier leaf temperature point to an effect of shade on heat stress.","75","none","{}","","","","","","Inferences","","rw,passage:R014,arch:RW_INF_003,sim:rw55_inf_c,fp:842f53234c14"
"SAT_RW_55","SAT_RW_Practice","55","700-800","SAT_RW_questions.55_M1_Q15","RW","1","base","15","Standard English Conventions","Boundaries","SEC.BND","Boundaries","independent clauses","medium","1","multiple_choice","The poet kept a notebook beside the kitchen window ____ many of her images came from ordinary morning sounds.","Which choice completes the text so that it conforms to the conventions of Standard English?",",","because",":",";","D","4","A semicolon correctly joins two closely related independent clauses. A comma alone would create a comma splice, because would make the second clause subordinate illogically, and a colon would not properly introduce an explanation in this structure.","60","none","{}","","","","","","Boundaries","","rw,sec,grammar,arch:SEC-BND-001,sim:sec55_bnd_semicolon_a,ctx:CTX-GRM-001,tier:SEC1,boundaries,fp:d3946ee70b3e"
"SAT_RW_55","SAT_RW_Practice","55","700-800","SAT_RW_questions.55_M1_Q16","RW","1","base","16","Standard English Conventions","Boundaries","SEC.BND","Boundaries","nonessential clause","medium","1","multiple_choice","The observatory's oldest telescope ____ which was built for public demonstrations, is still used during weekend programs.","Which choice completes the text so that it conforms to the conventions of Standard English?",";","no punctuation",":",",","D","4","A comma is needed after telescope to begin the nonessential which-clause. The other choices do not correctly mark the nonessential information.","60","none","{}","","","","","","Boundaries","","rw,sec,grammar,arch:SEC-BND-002,sim:sec55_bnd_nonessential_a,ctx:CTX-GRM-002,tier:SEC1,boundaries,fp:85860ac7d19e"
"SAT_RW_55","SAT_RW_Practice","55","700-800","SAT_RW_questions.55_M1_Q17","RW","1","base","17","Standard English Conventions","Boundaries","SEC.BND","Boundaries","introductory phrase","medium","1","multiple_choice","After reviewing the soil samples ____ the students revised their map of the garden beds.","Which choice completes the text so that it conforms to the conventions of Standard English?",";","therefore",",",":","C","3","A comma should follow the introductory phrase After reviewing the soil samples. The other options either create faulty punctuation or insert a transition that cannot grammatically follow the introductory phrase.","60","none","{}","","","","","","Boundaries","","rw,sec,grammar,arch:SEC-BND-003,sim:sec55_bnd_intro_a,ctx:CTX-GRM-003,tier:SEC2,boundaries,fp:a347b166b384"
"SAT_RW_55","SAT_RW_Practice","55","700-800","SAT_RW_questions.55_M1_Q18","RW","1","base","18","Standard English Conventions","Boundaries","SEC.BND","Boundaries","colon for explanation","medium","1","multiple_choice","The mural required three kinds of preparation ____ cleaning the wall, sketching the design, and sealing the surface.","Which choice completes the text so that it conforms to the conventions of Standard English?",",",";",":","namely,","C","3","A colon correctly introduces the list of preparations after a complete independent clause. A comma is insufficient, a semicolon would separate independent clauses, and namely would create an awkward, ungrammatical connection here.","60","none","{}","","","","","","Boundaries","","rw,sec,grammar,arch:SEC-BND-004,sim:sec55_bnd_colon_a,ctx:CTX-GRM-004,tier:SEC2,boundaries,fp:ce9a2249fb2c"
"SAT_RW_55","SAT_RW_Practice","55","700-800","SAT_RW_questions.55_M1_Q19","RW","1","base","19","Standard English Conventions","Form, Structure, and Sense","SEC.FSS","Form, Structure, and Sense","subject-verb agreement","medium","1","multiple_choice","The collection of maps from the early survey ____ stored in a climate-controlled room.","Which choice completes the text so that it conforms to the conventions of Standard English?","are","is","were being","have been","B","2","The subject is collection, a singular noun, so the singular verb is is required. The other choices incorrectly agree with maps or create an unsuitable verb form.","60","none","{}","","","","","","Form, Structure, and Sense","","rw,sec,grammar,arch:SEC-FSS-001,sim:sec55_fss_agreement_a,ctx:CTX-GRM-005,tier:SEC2,form_structure_sense,fp:95e3c0b7ea24"
"SAT_RW_55","SAT_RW_Practice","55","700-800","SAT_RW_questions.55_M1_Q20","RW","1","base","20","Standard English Conventions","Form, Structure, and Sense","SEC.FSS","Form, Structure, and Sense","pronoun agreement","medium","1","multiple_choice","Because the committee wanted a clear record of the vote, ____ posted the final tally on the town website.","Which choice completes the text so that it conforms to the conventions of Standard English?","they","those","them","it","D","4","Committee is treated as a singular collective noun in this sentence, so the singular pronoun it is correct. The other choices do not agree or do not function as the subject.","60","none","{}","","","","","","Form, Structure, and Sense","","rw,sec,grammar,arch:SEC-FSS-002,sim:sec55_fss_pronoun_a,ctx:CTX-GRM-006,tier:SEC2,form_structure_sense,fp:f4e2e4cb8fe7"
"SAT_RW_55","SAT_RW_Practice","55","700-800","SAT_RW_questions.55_M1_Q21","RW","1","base","21","Standard English Conventions","Form, Structure, and Sense","SEC.FSS","Form, Structure, and Sense","modifier placement","medium","1","multiple_choice","____ the sculpture looked different from every side.","Which choice completes the text so that it conforms to the conventions of Standard English?","The center of the courtyard placed,","Placing at the center of the courtyard,","At the courtyard placed the center,","Placed at the center of the courtyard,","D","4","The phrase Placed at the center of the courtyard correctly modifies the sculpture. The other choices create illogical or ungrammatical modifier structures.","65","none","{}","","","","","","Form, Structure, and Sense","","rw,sec,grammar,arch:SEC-FSS-003,sim:sec55_fss_modifier_a,ctx:CTX-GRM-007,tier:SEC3,form_structure_sense,fp:2df643d6aeb6"
"SAT_RW_55","SAT_RW_Practice","55","700-800","SAT_RW_questions.55_M1_Q22","RW","1","base","22","Expression of Ideas","Transitions","EOI.TRN","Transitions","contrast transition","medium","1","multiple_choice","The first prototype of the portable scanner produced clear images in the laboratory. ____ when volunteers tested it outdoors, glare on the screen made the images difficult to read.","Which choice completes the text with the most logical transition?","Similarly,","However,","For example,","In addition,","B","2","However is the most logical transition because the second sentence contrasts successful laboratory performance with a problem during outdoor testing.","55","none","{}","","","","","","Transitions","","rw,passage:R015,arch:RW_TR_001,sim:rw55_trn_a,transition,fp:6705689a3fb8"
