"test_id","exam_version","generation_batch_id","target_score_band","question_id","section","module","route","question_number","content_domain","skill_group","skill_code","skill_label","question_topic","difficulty","scoring_weight","question_type","passage","question","choice_a","choice_b","choice_c","choice_d","correct_answer","correct_choice_index","explanation","time_estimate_sec","visual_type","visual_json","table_markdown","equation_latex","student_response_type","correct_numeric_answer","answer_tolerance","primary_skill","secondary_skill","tags"
"SAT_RW_18","rw_split_batch_v9","18_FRONT","400-600","SAT_RW_18_M1_Q01","RW","1","base","1","Craft and Structure","Words in Context","RW_WIC_002","Determine meaning or function of a word/phrase in context","direct_meaning","Easy","1","multiple_choice","Marine biologists worked on a damaged reef near a sheltered bay. They attached small fragments of branching coral to ceramic bases and monitored the fragments through a warm summer. Most fragments survived the first month, but survival alone did not indicate whether the restored patch could sustain recovery. The team therefore tracked new branch growth, the arrival of juvenile fish, and the return of grazing sea urchins. By late summer, fragments in areas with moderate water flow had added more tissue and attracted more fish than fragments in stiller water. Yet several fast-growing colonies later lost tissue during a brief heat spike. The researchers concluded that restoration sites should be judged by whether they can support continued ecological development through changing conditions, not merely by whether transplanted corals remain alive for a short period. That distinction influenced which parts of the bay they selected for the next round of planting.","As used in the text, what does “sustain” most nearly mean?","support","endure","prove","display","A","1","The text contrasts short-term coral survival with continued ecological development. In “sustain recovery,” “sustain” means to support or maintain that recovery over changing conditions, so A is correct.","75","none","{}","","","","","","Words in Context","","rw,passage:R003,arch:RW_WIC_002,sim:rw_words_in_context_purpose_sentence,fp:90fa1e3ed8d7f743,surf:SURF_RW_WIC_002,cset:e283afc00247,wic,hard_vocab,wic_family:direct_meaning,wic_arch:WIC_DIRECT_MEANING_01,target:sustain,vocab:HV_001,tier:V3"
"SAT_RW_18","rw_split_batch_v9","18_FRONT","400-600","SAT_RW_18_M1_Q02","RW","1","base","2","Craft and Structure","Words in Context","RW_WIC_009","Determine meaning or function of a word/phrase in context","claim_function","Medium","1","multiple_choice","A museum redesigned the labels beside a group of undecorated clay vessels recovered from a coastal settlement. Earlier labels identified each vessel as a storage jar, largely because similar forms had been found near grain remains at another site. A curator reviewing the collection noticed, however, that several vessels had soot on their outer surfaces and narrow pouring lips. Residue analysis also detected traces of plant oils in two examples. The museum revised the display to describe a storage function as a tentative interpretation rather than a settled one. The new label then presented cooking and oil handling as additional possibilities and explained which physical clues supported each proposal. Visitor interviews showed that readers still understood the exhibit's main archaeological argument, but they were more likely to mention uncertainty in the evidence. The curators kept the revised wording because it represented the available clues without making the vessels' original use seem more certain than the material record allowed.","Which choice best describes the function of “tentative” in the passage?","It limits the museum’s claim by presenting the storage interpretation as provisional rather than settled.","It dismisses the storage interpretation by suggesting that the evidence for it is unusable.","It emphasizes that the storage interpretation is older than the cooking and oil-handling interpretations.","It indicates that visitors, rather than curators, supplied the storage interpretation.","A","1","The label retains storage as a possibility while adding competing interpretations and acknowledging uncertainty. “Tentative” therefore limits the force of the claim rather than rejecting it, so A is correct.","75","none","{}","","","","","","Words in Context","","rw,passage:R033,arch:RW_WIC_009,sim:rw_words_in_context_evidence_based_inference,fp:a0cb909fe46bb0ea,surf:SURF_RW_WIC_009,cset:ade9cdae297a,wic,hard_vocab,wic_family:claim_function,wic_arch:WIC_CLAIM_FUNCTION_01,target:tentative,vocab:HV_119,tier:V3"
"SAT_RW_18","rw_split_batch_v9","18_FRONT","400-600","SAT_RW_18_M1_Q03","RW","1","base","3","Craft and Structure","Words in Context","RW_WIC_011","Determine meaning or function of a word/phrase in context","tonal_effect","Hard","1","multiple_choice","Astronomers often estimate the ages of star clusters by comparing their color and brightness patterns with models of stellar evolution. A research group tested whether adding measurements of stellar rotation could sharpen those estimates for clusters whose ages were already approximately known. For most clusters, the rotation data reduced the range of plausible ages, but the improvement was modest. The revised estimates differed little from the original ones when the color data were especially clear. The extra measurements mattered more for clusters containing many stars at similar brightness levels, where color alone left several models plausible. Even there, the researchers cautioned that rotation rates can vary for reasons their model does not fully capture. They presented the method as a useful refinement, not as a replacement for established techniques. Its value, they argued, lies in narrowing uncertainty in particular cases while preserving the evidence supplied by more familiar observations.","What effect does “modest” have on the researchers’ presentation of the added rotation data?","It frames the improvement as encouraging but too inconsistent to justify using rotation data in any cluster.","It conveys restrained confidence by acknowledging that the improvement is real but limited in many cases.","It emphasizes that rotation measurements matter most when color data already provide especially precise age estimates.","It suggests that the method is valuable chiefly because it can replace uncertain color-based estimates.","B","2","The researchers report a real reduction in uncertainty, especially in some clusters, but note that the gain is small when color data are clear and that the model has limits. “Modest” conveys this restrained evaluation, making B correct.","75","none","{}","","","","","","Words in Context","","rw,passage:R045,arch:RW_WIC_011,sim:rw_words_in_context_supporting_detail,fp:a8916d53113a5369,surf:SURF_RW_WIC_011,cset:b692c7f17d05,wic,hard_vocab,wic_family:tonal_effect,wic_arch:WIC_TONAL_EFFECT_01,target:modest,vocab:HV_099,tier:V3"
"SAT_RW_18","rw_split_batch_v9","18_FRONT","400-600","SAT_RW_18_M1_Q04","RW","1","base","4","Craft and Structure","Text Structure and Purpose","RW_TSP_001","Analyze structure or purpose","purpose_sentence","Easy","1","multiple_choice","At a busy rail station, passengers often gathered near the center of the platform even when less crowded boarding areas were available farther along the track. Transit staff first added floor arrows directing riders toward the platform ends, but observations during the evening rush showed little change. The station then installed small displays above each stairway that showed estimated crowding for the next arriving train by car. Within two weeks, more riders began walking toward the emptier ends before trains arrived. Some passengers still stayed near the stairs when they were carrying luggage or traveling with children, suggesting that convenience continued to matter. The change was strongest among riders who had several minutes before departure and could easily reposition themselves. The station's trial therefore suggests that information can influence where passengers wait, although practical constraints affect whether people act on that information.","Why does the text mention the station’s initial use of floor arrows?","To show that riders avoided the platform ends because those areas were less convenient","To explain why the station later changed the physical layout of the platform","To establish that a simple directional prompt had little effect before crowding information was introduced","To indicate that passengers needed several minutes to determine where trains would stop","C","3","The floor arrows produced little change, whereas the later crowding displays led more riders to move toward emptier areas. The earlier trial therefore serves as a baseline showing that a simple directional prompt was less effective, so C is correct.","75","none","{}","","","","","","Text Structure and Purpose","","rw,passage:R009,arch:RW_TSP_001,sim:rw_text_structure_and_purpose_purpose_sentence,fp:436842579b0c7b5e,surf:SURF_RW_TSP_001,cset:3f0257611dc0"
"SAT_RW_18","rw_split_batch_v9","18_FRONT","400-600","SAT_RW_18_M1_Q05","RW","1","base","5","Craft and Structure","Text Structure and Purpose","RW_TSP_011","Analyze structure or purpose","contrast","Medium","1","multiple_choice","Young songbirds learn their species' calls by listening to adults and then practicing their own vocalizations. In one laboratory study, juvenile birds heard recordings from two adult tutors: one tutor produced the local song pattern, while the other produced a pattern from a distant population. During the first week, the juveniles listened equally to both sets of recordings. <u>Once the birds began practicing, however, their earliest attempts more closely matched the local pattern, and later practice strengthened that resemblance.</u> The researchers also found that juveniles exposed to the distant pattern alone could still learn it, indicating that the unfamiliar song was not impossible for them to copy. The results suggest that learning reflects both exposure and a bias toward familiar structural features. Such a bias could help explain why regional song traditions persist even when young birds occasionally hear calls from outside their immediate population.","Which choice best describes the function of the underlined portion in the text?","It presents evidence that juveniles can learn the distant song pattern when no local pattern is available.","It marks the point at which the birds’ behavior begins to favor the local song pattern after initially equal exposure.","It explains why local adult tutors produced songs more frequently than distant tutors did.","It shows that practice eliminated the juveniles’ ability to imitate unfamiliar songs.","B","2","The preceding sentence says the juveniles initially listened equally to both patterns. The underlined portion then shows that their own practice began to favor the local pattern and strengthened that resemblance, so B is correct.","75","none","{}","","","","","","Text Structure and Purpose","","rw,passage:R081,arch:RW_TSP_011,sim:rw_text_structure_and_purpose_contrast,fp:ae654180956f71bd,surf:SURF_RW_TSP_011,cset:edba2a2d05c2"
"SAT_RW_18","rw_split_batch_v9","18_FRONT","400-600","SAT_RW_18_M1_Q06","RW","1","base","6","Craft and Structure","Text Structure and Purpose","RW_TSP_012","Analyze structure or purpose","cause_effect","Hard","1","multiple_choice","Mountain watersheds receive meltwater from both seasonal snow and long-lasting glacier ice, but the two sources do not enter rivers at the same time. Hydrologists studying a northern valley compared streamflow records with satellite estimates of snow cover and glacier area. In years with deep winter snow, river flow peaked early in summer and then declined sharply. In warmer years with less snow, glacier melt partly offset that decline later in the season. <u>Annual runoff totals therefore concealed an important shift: two years could deliver similar amounts of water overall while supplying it during very different parts of the growing season.</u> The researchers next examined weekly flow during the months when farms draw the most irrigation water. That analysis showed that late-summer availability depended increasingly on glacier melt as seasonal snow disappeared earlier. The finding does not imply that shrinking glaciers will preserve future supplies; rather, it shows why timing matters when assessing present-day water availability.","Which choice best describes the function of the underlined sentence in the text as a whole?","It qualifies the streamflow records by noting that annual totals alone do not reveal how much runoff came from snow versus glacier ice.","It summarizes the later finding that glacier melt becomes less important as seasonal snow disappears earlier.","It highlights a practical implication of similar annual totals: water can reach users at different times of year.","It identifies a limitation of annual totals that motivates the researchers’ later focus on when water is available within the year.","D","4","The underlined sentence explains that equal annual totals can hide very different seasonal timing. The next sentence responds to that limitation by shifting to weekly flow during irrigation months. D best captures both the limitation and its role in the passage.","75","none","{}","","","","","","Text Structure and Purpose","","rw,passage:R111,arch:RW_TSP_012,sim:rw_text_structure_and_purpose_cause_effect,fp:2aa46f8e80462a7a,surf:SURF_RW_TSP_012,cset:9ead0c8781a6"
"SAT_RW_18","rw_split_batch_v9","18_FRONT","400-600","SAT_RW_18_M1_Q07","RW","1","base","7","Craft and Structure","Cross-Text Connections","RW_CTC_006","Compare claims across paired texts","paired_text_relation","Medium","1","multiple_choice","Text 1:
A city library replaced English-only directional signs with signs displaying both English and Spanish. Staff recorded fewer requests for directions during the following month, especially near the computer lab and children's room. Because the building's layout did not change, the library attributed much of the improvement to making the same information available in two commonly used languages.

Text 2:
Translation can remove an important barrier, but public signs also depend on layout. In a transit-center trial, riders found bilingual signs faster when the two languages were separated by spacing and paired with consistent icons. When translations were crowded into a single block of text, search times increased for readers of both languages. Designers should therefore treat multilingual wording as one element of wayfinding rather than as a complete solution by itself.","Based on the texts, how would the author of Text 2 most likely respond to Text 1’s interpretation of the library results?","Bilingual wording generally makes wayfinding worse because readers must process more text.","Translation can improve access, but its benefits depend partly on visual organization and other wayfinding features.","Language choice is largely irrelevant as long as public signs use consistent icons.","Bilingual signage is useful in transit centers but is unlikely to benefit libraries.","B","2","Text 2 accepts that translation can remove a barrier but argues that layout and icons affect whether multilingual signs work well. Thus Text 2 would qualify, not reject, Text 1’s interpretation, making B correct.","60","none","{}","","","","","","Cross-Text Connections","","rw,passage:R048,arch:RW_CTC_006,sim:rw_cross_text_connections_paired_text_relation,fp:e7f0622cbc527b20,surf:SURF_RW_CTC_006,cset:ec4af81a2555"
"SAT_RW_18","rw_split_batch_v9","18_FRONT","400-600","SAT_RW_18_M1_Q08","RW","1","base","8","Information and Ideas","Central Ideas and Details","RW_CID_001","Identify main idea, key detail, or summary","main_claim","Easy","1","multiple_choice","Street trees can lower temperatures by casting shade, but the benefits are not distributed evenly across a block. In one summer survey, environmental planners placed temperature sensors beside sidewalks under mature trees, beneath newly planted trees, and in stretches with no tree cover. Midafternoon temperatures were lowest under mature canopies, where leaves shaded both pavement and nearby building walls. Newly planted trees provided smaller pockets of shade, yet those spots were still cooler than exposed pavement during the hottest hours. The difference narrowed after sunset, when shaded and unshaded surfaces released stored heat at similar rates. The planners also noted that tree species with broader crowns produced larger cool areas than narrow-crowned species of comparable height. These observations suggest that planting trees can reduce pedestrian heat exposure, but the size and maturity of the canopy determine how much cooling a particular sidewalk receives during the day.","Which choice best states the main idea of the text?","Newly planted trees cool sidewalks as much as mature trees once the sun sets.","Tree species affects nighttime cooling more strongly than canopy size does.","Street trees can reduce daytime heat exposure, but the amount of cooling depends on canopy size and maturity.","The main cooling benefit of street trees comes from shading building walls rather than sidewalks.","C","3","The text consistently links daytime cooling to tree cover while showing that mature, broad canopies provide more cooling than smaller ones. C captures both the benefit and the qualification.","75","none","{}","","","","","","Central Ideas and Details","","rw,passage:R001,arch:RW_CID_001,sim:rw_central_ideas_and_details_main_claim,fp:17f08fcf408ee601,surf:SURF_RW_CID_001,cset:ef4a71d51188"
"SAT_RW_18","rw_split_batch_v9","18_FRONT","400-600","SAT_RW_18_M1_Q09","RW","1","base","9","Information and Ideas","Central Ideas and Details","RW_CID_002","Identify main idea, key detail, or summary","supporting_detail","Medium","1","multiple_choice","Students often add highlights, symbols, or margin notes while studying, but these markings do not necessarily function as useful memory cues. In an experiment, participants read short science explanations and later reviewed one of three versions: the original text, a version containing a few symbols they had assigned to key ideas, or a version containing many symbols added by the researchers. During a later recall task, students who reviewed their own small set of symbols remembered more relationships among ideas than students in the other groups. The researcher-added symbols drew attention to important sentences but did not improve recall to the same degree, while the densely marked pages sometimes slowed review. Interviews suggested that self-created symbols prompted students to reconstruct why they had marked an idea in the first place. The findings indicate that a cue can aid memory when it carries a meaningful connection established during learning, whereas simply adding more visual markers may not help.","Which choice most accurately summarizes the researchers’ interpretation of the memory-cue results?","A small set of self-created cues can aid recall because the cues reactivate meaningful connections formed during learning, whereas simply adding many markers may not help.","Researcher-added symbols improve recall mainly because they direct students toward the most important sentences.","Densely marked pages are useful because slowing students’ review gives them more time to remember details.","Students remember science explanations best when they review an unmarked version of the original text.","A","1","The strongest recall occurred with a few self-created symbols, and interviews suggested that those symbols reactivated the students’ own reasons for marking ideas. The many researcher-added symbols did not produce the same benefit, so A is correct.","75","none","{}","","","","","","Central Ideas and Details","","rw,passage:R037,arch:RW_CID_002,sim:rw_central_ideas_and_details_supporting_detail,fp:fb6b83841d940812,surf:SURF_RW_CID_002,cset:240ec076eded"
"SAT_RW_18","rw_split_batch_v9","18_FRONT","400-600","SAT_RW_18_M1_Q10","RW","1","base","10","Information and Ideas","Command of Evidence","RW_COE_001","Use textual or quantitative evidence","supporting_detail","Medium","1","multiple_choice","Engineers testing a filter for microplastic particles faced a practical tradeoff. A denser mesh captured more particles, but it also slowed water flow and required pumps to work harder. The team therefore tested a medium-density mesh that could be cleaned by briefly reversing the direction of the water, a process called backwashing. Over twenty filtration cycles, particle capture remained high during the first several cycles but declined as debris accumulated on the mesh. After each backwashing step, flow rate returned close to its starting level and particle capture recovered. The cleaning step used additional electricity, though only for a short interval. Based on these results, the engineers proposed operating the filter for several cycles between cleanings rather than backwashing continuously or waiting until the mesh was heavily clogged. They argued that this schedule could preserve both capture performance and water flow while limiting the extra energy required for cleaning.","Which finding from the test most directly supports the engineers’ proposed cleaning schedule?","Particle capture remained high for several cycles before falling, while each brief backwashing step restored flow and capture but used extra electricity.","Debris accumulated on the medium-density mesh over repeated filtration cycles.","The medium-density mesh required pumps to move water through it during every filtration cycle.","Backwashing used extra electricity during the short interval when water direction was reversed.","A","1","The proposed schedule balances sustained filtration against the cost of cleaning. A directly reports that capture stays high for several cycles and that brief backwashing restores performance while using extra electricity, which supports cleaning periodically rather than continuously.","75","none","{}","","","","","","Command of Evidence","","rw,passage:R005,arch:RW_COE_001,sim:rw_command_of_evidence_supporting_detail,fp:c6c5b9f0e339536e,surf:SURF_RW_COE_001,cset:183232ab0455"
