"test_id","exam_version","generation_batch_id","target_score_band","question_id","section","module","route","question_number","content_domain","skill_group","skill_code","skill_label","question_topic","difficulty","scoring_weight","question_type","passage","question","choice_a","choice_b","choice_c","choice_d","correct_answer","correct_choice_index","explanation","time_estimate_sec","visual_type","visual_json","table_markdown","equation_latex","student_response_type","correct_numeric_answer","answer_tolerance","primary_skill","secondary_skill","tags"
"SAT_RW_49","rw_section_v49","rw_batch_49","1450+","RW49_M1_Q01","RW","1","base","1","Craft and Structure","Words in Context","CS.WIC","Words in Context","Meaning of sustain in context","medium","1","multiple_choice","The community radio station had a small staff, so volunteers recorded interviews, edited audio, and answered listener messages. Their work helped sustain the station through its first year on the air.","As used in the text, what does the word “sustain” most nearly mean?","argue against","make visible","repair completely","keep going","D","4","In context, the volunteers' work allowed the station to continue operating, so “sustain” means keep going.","55","none","{}","","","","","","Words in Context","Meaning of sustain in context","rw,passage:R003,arch:RW_WIC_001,sim:rw_words_in_context,fp:91f699be8297,wic,hard_vocab,vocab:HV_001,tier:V3,target:sustain,family:direct_meaning"
"SAT_RW_49","rw_section_v49","rw_batch_49","1450+","RW49_M1_Q02","RW","1","base","2","Craft and Structure","Words in Context","CS.WIC","Words in Context","Function of frame in context","medium","1","multiple_choice","Before reporting the survey results, the analyst explained that only residents who had used the library in the past month were included. This detail frames the findings as evidence about recent patrons, not about the whole city.","In the text, the word “frames” mainly serves to","claim that the analyst arranged the survey answers visually.","suggest that the library changed the design of its building.","indicate that residents misunderstood the survey question.","show how the detail limits the scope of the findings.","D","4","The sentence says the detail affects how the findings should be understood: they apply to recent patrons rather than everyone.","65","none","{}","","","","","","Words in Context","Function of frame in context","rw,passage:R009,arch:RW_WIC_002,sim:rw_words_in_context,fp:a4fb3139a16f,wic,hard_vocab,vocab:HV_005,tier:V3,target:frame,family:claim_function"
"SAT_RW_49","rw_section_v49","rw_batch_49","1450+","RW49_M1_Q03","RW","1","base","3","Craft and Structure","Words in Context","CS.WIC","Words in Context","Meaning of render in context","medium","1","multiple_choice","The muralist chose pigments that would render the painted river nearly luminous at sunset, causing the wall to seem lit from within even after the streetlights came on.","In this context, “render” most nearly means","translate","make","sketch","surrender","B","2","The pigments cause the river to appear luminous, so “render” means make or cause to become.","55","none","{}","","","","","","Words in Context","Meaning of render in context","rw,passage:R015,arch:RW_WIC_003,sim:rw_words_in_context,fp:2607d41aec55,wic,hard_vocab,vocab:HV_002,tier:V3,target:render,family:direct_meaning"
"SAT_RW_49","rw_section_v49","rw_batch_49","1450+","RW49_M1_Q04","RW","1","base","4","Craft and Structure","Text Structure and Purpose","CS.TSP","Text Structure and Purpose","Structure: challenged explanation","medium","1","multiple_choice","For years, naturalists assumed that the beetle’s bright wing cases mainly warned predators away. Recent field observations complicate that view: the color is most visible during courtship displays, while predators approached dyed and undyed beetles at similar rates. The trait may therefore be tied more closely to mate selection than to defense.","Which choice best describes the overall structure of the text?","It lists several unrelated observations and then ranks them by importance.","It describes a problem in a study and then explains how the researchers corrected a measurement error.","It defines a technical term and then gives examples of its use in different fields.","It presents a common explanation, introduces evidence that challenges it, and offers a revised interpretation.","D","4","The text begins with an accepted explanation, uses new evidence to complicate that explanation, and ends with a different interpretation.","70","none","{}","","","","","","Text Structure and Purpose","Structure: challenged explanation","rw,passage:R021,arch:RW_TSP_001,sim:rw_text_structure_and_purpose,fp:525ef1ca9735"
"SAT_RW_49","rw_section_v49","rw_batch_49","1450+","RW49_M1_Q05","RW","1","base","5","Craft and Structure","Text Structure and Purpose","CS.TSP","Text Structure and Purpose","Purpose of final sentence","medium","1","multiple_choice","The first glass factories in the region were built near forests because wood fueled their furnaces. As the forests thinned, factory owners moved closer to coal deposits and river docks. The industry’s geography thus shifted not because artisans preferred new markets but because its energy sources changed.","Which choice best states the purpose of the final sentence?","It questions whether the factories actually produced glass.","It introduces a new example of an artisan technique.","It compares the region’s glass factories with factories in another country.","It clarifies the main cause of a geographic shift described earlier in the text.","D","4","The final sentence identifies changing energy sources as the cause of the movement described in the preceding sentences.","65","none","{}","","","","","","Text Structure and Purpose","Purpose of final sentence","rw,passage:R027,arch:RW_TSP_002,sim:rw_text_structure_and_purpose,fp:67a84e74e1e7"
"SAT_RW_49","rw_section_v49","rw_batch_49","1450+","RW49_M1_Q06","RW","1","base","6","Craft and Structure","Text Structure and Purpose","CS.TSP","Text Structure and Purpose","Structure: contrast in imagery","medium","1","multiple_choice","The poem’s opening lines dwell on the speaker’s narrow room: a cracked cup, a shuttered window, and a chair pushed against the door. Midway through the poem, however, the speaker hears rain strike the roof and imagines the sound traveling across fields. The confined setting gives way to a sense of distance and motion.","How does the text develop its description of the poem?","It contrasts the poem’s initial emphasis on confinement with its later suggestion of expansiveness.","It argues that the poem abandons imagery in favor of direct explanation.","It shows that the poem treats weather as a minor background detail.","It presents two critics’ competing views of the poem’s historical setting.","A","1","The text moves from details of a confined room to details that suggest travel, distance, and motion.","70","none","{}","","","","","","Text Structure and Purpose","Structure: contrast in imagery","rw,passage:R033,arch:RW_TSP_003,sim:rw_text_structure_and_purpose,fp:ff4dd7bfa203"
"SAT_RW_49","rw_section_v49","rw_batch_49","1450+","RW49_M1_Q07","RW","1","base","7","Craft and Structure","Cross-Text Connections","CS.CTC","Cross-Text Connections","Cross-text qualification","medium","1","multiple_choice","Text 1:
Restored prairies can recover quickly when managers reintroduce native grasses. In several Midwestern sites, plant diversity increased within five years after reseeding, even before large grazing animals returned.

Text 2:
Reseeding is a useful first step, but restored prairies often remain simplified ecosystems until grazing and periodic fire are restored as well. Without those disturbances, a few tall grasses can dominate and limit smaller plants.","Based on the texts, how would the author of Text 2 most likely respond to the claim in Text 1 about reseeding?","Reseeding is harmful because it prevents native grasses from surviving.","Plant diversity cannot increase until large grazing animals are removed.","Prairie restoration should focus only on preventing periodic fires.","Reseeding can improve restored prairies, but other ecological processes may be needed for full recovery.","D","4","Text 2 acknowledges reseeding as useful but qualifies Text 1 by emphasizing grazing and fire as additional processes.","80","none","{}","","","","","","Cross-Text Connections","Cross-text qualification","rw,passage:R006,arch:RW_CTC_001,sim:rw_cross_text_connections,fp:e49ebf348296"
"SAT_RW_49","rw_section_v49","rw_batch_49","1450+","RW49_M1_Q08","RW","1","base","8","Information and Ideas","Central Ideas and Details","II.CID","Central Ideas and Details","Central idea in art process","medium","1","multiple_choice","When ceramicist Leila Torres began collecting clay from a riverbank near her town, she expected the material’s high iron content to produce deep red glazes. Instead, firing tests produced pale green surfaces because the clay also contained small amounts of copper. Torres kept the unexpected color and built a new series of bowls around it.","Which choice best states the main idea of the text?","A ceramicist abandoned local materials after repeated firing tests failed.","An unexpected property of local clay led an artist to develop a new design direction.","Iron and copper always produce identical colors in fired clay.","A town’s riverbank became unavailable after artists collected too much clay.","B","2","The passage focuses on Torres discovering an unexpected color effect and using it in a new series.","60","none","{}","","","","","","Central Ideas and Details","Central idea in art process","rw,passage:R001,arch:RW_CID_001,sim:rw_central_ideas_and_details,fp:d2615aef76af"
"SAT_RW_49","rw_section_v49","rw_batch_49","1450+","RW49_M1_Q09","RW","1","base","9","Information and Ideas","Central Ideas and Details","II.CID","Central Ideas and Details","Summary of archaeological evidence","medium","1","multiple_choice","Archaeologists studying a coastal settlement found fish bones from both shallow lagoons and deep offshore waters. The mix suggests that residents did not rely on a single fishing method. Instead, they likely adjusted their tools and routes as weather, tides, and seasonal fish movements changed.","Which choice best summarizes the text?","Evidence from fish bones suggests that residents of a coastal settlement used flexible fishing practices.","Fish bones from offshore waters are too damaged to be useful to archaeologists.","Residents of the settlement avoided lagoons whenever seasonal fish movements changed.","Archaeologists concluded that the settlement was occupied only during one season.","A","1","The text uses the variety of fish bones to infer that people varied their fishing methods according to conditions.","60","none","{}","","","","","","Central Ideas and Details","Summary of archaeological evidence","rw,passage:R002,arch:RW_CID_002,sim:rw_central_ideas_and_details,fp:3b0eeba4d8e1"
"SAT_RW_49","rw_section_v49","rw_batch_49","1450+","RW49_M1_Q10","RW","1","base","10","Information and Ideas","Command of Evidence","II.COE","Command of Evidence","Evidence supporting causal explanation","medium","1","multiple_choice","Botanist Mira Shah tested whether moss cushions help young spruce seedlings survive dry spells. In one plot, seedlings grew inside moss cushions; in a second plot, moss was carefully removed. After six weeks without rain, more seedlings remained healthy in the moss-cushion plot.","Which finding, if true, would most directly support Shah’s explanation for the seedlings’ survival?","Seedlings in both plots received the same amount of sunlight before the dry spell.","The moss cushions were more common on the north side of the study area.","Soil under the moss cushions retained moisture longer than soil in the moss-removed plot.","Several seedlings in the moss-removed plot were taller at the start of the study.","C","3","If the moss kept soil moist, that finding directly supports the idea that moss helped seedlings survive the dry spell.","70","none","{}","","","","","","Command of Evidence","Evidence supporting causal explanation","rw,passage:R005,arch:RW_COE_001,sim:rw_command_of_evidence,fp:bd8dd28be16d"
