"test_id","exam_version","generation_batch_id","target_score_band","question_id","section","module","route","question_number","content_domain","skill_group","skill_code","skill_label","question_topic","difficulty","scoring_weight","question_type","passage","question","choice_a","choice_b","choice_c","choice_d","correct_answer","correct_choice_index","explanation","time_estimate_sec","visual_type","visual_json","table_markdown","equation_latex","student_response_type","correct_numeric_answer","answer_tolerance","primary_skill","secondary_skill","tags"
"SAT_RW_36","RW_FULL_36","36","400-800","RW36_M1_Q01","RW","1","base","1","Craft and Structure","Words in Context","RW_WIC_001","Determine meaning or function of a word/phrase in context","contextual_function","medium","1","multiple_choice","A neighborhood archive had long accepted only official documents. When volunteers began recording residents’ recollections, the director said the new interviews would “broaden” the collection—not by replacing deeds and maps, but by adding accounts of daily life that those records rarely preserve. The resulting catalog now includes both municipal files and oral histories, allowing researchers to compare public decisions with residents’ experiences. The archive also indexed each interview by neighborhood and decade, making the oral accounts searchable alongside older municipal materials.","Which choice best describes what the word “broaden” indicates in the text?","the archive will make every document physically wider","the archive will discard official records in favor of interviews","the archive will summarize each account in less detail","the archive will expand the kinds of evidence it preserves","D","4","The surrounding contrast shows that the interviews add a new kind of evidence without replacing existing materials.","75","none","{}","","","","","","Words in Context","","passage:GEN36_001,arch:RW_WIC_001,sim:g36_001,fp:c4ce1b1f65c5,wic,family:precision_effect,target:broaden"
"SAT_RW_36","RW_FULL_36","36","400-800","RW36_M1_Q02","RW","1","base","2","Craft and Structure","Words in Context","RW_WIC_002","Determine meaning or function of a word/phrase in context","direct_meaning","medium","1","multiple_choice","Biologist Lena Ortiz describes the first survey of a restored marsh as a “baseline.” The count of twelve bird species was not presented as proof that restoration had succeeded. Instead, Ortiz emphasized that later surveys would be compared with this initial record to determine whether species richness increased, declined, or stayed the same as vegetation matured. Ortiz also noted that weather and migration timing could alter later counts, so consistent survey methods would be essential.","As used in the text, what does “baseline” most nearly mean?","an initial measurement used for later comparison","a minimum result that guarantees success","a boundary beyond which birds cannot travel","a prediction derived from earlier experiments","A","1","The passage explicitly identifies the first survey as the reference point for later comparisons.","75","none","{}","","","","","","Words in Context","","passage:GEN36_002,arch:RW_WIC_002,sim:g36_002,fp:866f6f33f48c,wic,family:direct_meaning,target:baseline"
"SAT_RW_36","RW_FULL_36","36","400-800","RW36_M1_Q03","RW","1","base","3","Craft and Structure","Words in Context","RW_WIC_003","Determine meaning or function of a word/phrase in context","contextual_function","medium","1","multiple_choice","At first, the city’s trial of permeable pavement seemed promising: puddles disappeared quickly after light rain. Engineers nevertheless called the evidence “preliminary.” Their caution reflected the narrow conditions of the test, which covered only two blocks and did not include a major storm. They planned a larger installation before deciding whether the material should be adopted citywide. The engineers also planned to monitor drainage after repeated heavy rainfall and to compare maintenance costs with those of conventional pavement.","The word “preliminary” mainly serves to","dismiss the observation as fabricated by the engineers","qualify the favorable observation by stressing that the evidence is not yet conclusive","indicate that the trial occurred before the pavement was installed","suggest that the material had already been approved for citywide use","B","2","The word limits the force of the positive result because the trial was small and incomplete.","75","none","{}","","","","","","Words in Context","","passage:GEN36_003,arch:RW_WIC_003,sim:g36_003,fp:27d6a07fa088,wic,family:claim_function,target:preliminary"
"SAT_RW_36","RW_FULL_36","36","400-800","RW36_M1_Q04","RW","1","base","4","Craft and Structure","Text Structure and Purpose","RW_TSP_001","Analyze structure or purpose","structure_shift","medium","1","multiple_choice","For years, botanists attributed the silverleaf plant’s rapid spread along rail corridors to seeds clinging to freight cars. A survey of seed coats, however, found little evidence of the hooks that would make such transport likely. Researchers then mapped soil chemistry beside the tracks and discovered unusually high concentrations of limestone dust, a condition in which silverleaf thrives. The findings shift attention from seed transport to the altered soil created by railway maintenance. The team also found the plant clustered near recently resurfaced sections, where fresh dust had accumulated most heavily.","Which choice best describes the overall structure of the text?","It lists two unrelated causes and argues that both are equally important.","It describes an experiment, criticizes its methods, and recommends repeating it.","It traces a process chronologically from seed formation to plant maturity.","It presents a common explanation, introduces evidence against it, and offers an alternative explanation.","D","4","The text moves from an earlier hypothesis to contrary evidence and then to a soil-based alternative.","75","none","{}","","","","","","Text Structure and Purpose","","passage:GEN36_004,arch:RW_TSP_001,sim:g36_004,fp:6a0e2adc5218"
"SAT_RW_36","RW_FULL_36","36","400-800","RW36_M1_Q05","RW","1","base","5","Craft and Structure","Text Structure and Purpose","RW_TSP_002","Analyze structure or purpose","purpose_example","medium","1","multiple_choice","When ceramicist Amina Rao fires a bowl, she cannot see the glaze changing inside the kiln. To make that hidden process legible, she places small clay rings beside the work. Each ring bends at a known temperature, so its final shape records the heat reached during firing. Rao does not display the rings with the finished bowls; their purpose is practical, giving her evidence that the kiln followed the intended temperature schedule. By comparing several rings with different bending points, she can estimate both whether the kiln became hot enough and whether it overheated.","What is the main purpose of the discussion of the clay rings?","To argue that the rings are more artistically valuable than the bowls","To show that Rao prefers traditional kilns to modern equipment","To describe why different glazes produce identical colors","To explain how Rao obtains information about a process she cannot directly observe","D","4","The rings function as indicators of kiln temperature, making an unseen process measurable.","75","none","{}","","","","","","Text Structure and Purpose","","passage:GEN36_005,arch:RW_TSP_002,sim:g36_005,fp:6e312a2d260e"
"SAT_RW_36","RW_FULL_36","36","400-800","RW36_M1_Q06","RW","1","base","6","Craft and Structure","Text Structure and Purpose","RW_TSP_003","Analyze structure or purpose","evidence_roles","medium","1","multiple_choice","A satellite image can reveal the extent of a wildfire scar, but it cannot by itself show how quickly insects return. To study recovery at that scale, ecologist Minh Patel pairs aerial maps with field recordings of insect sounds. The maps identify burned and unburned plots; the recordings reveal changes in species activity over time. Together, the two sources connect landscape-level damage with biological responses that would otherwise remain difficult to compare. Repeating the recordings at fixed intervals further allows Patel to separate brief absences from sustained changes in the insect community.","Why does the text mention both satellite images and field recordings?","To establish that field recordings are always more accurate than maps","To show how two kinds of evidence answer complementary parts of the same research question","To suggest that satellite images caused changes in insect activity","To contrast two studies that reached incompatible conclusions","B","2","The passage explains that maps show spatial damage while recordings track biological recovery.","75","none","{}","","","","","","Text Structure and Purpose","","passage:GEN36_006,arch:RW_TSP_003,sim:g36_006,fp:9704c4b04099"
"SAT_RW_36","RW_FULL_36","36","400-800","RW36_M1_Q07","RW","1","base","7","Craft and Structure","Cross-Text Connections","RW_CTC_001","Compare claims across paired texts","agreement_with_qualification","medium","1","multiple_choice","Text 1
Libraries that lend tools can reduce the need for every household to purchase equipment used only occasionally. A shared drill or sewing machine may serve dozens of patrons, saving money and storage space.

Text 2
Tool-lending programs are valuable, but their success depends on maintenance. Without staff time for inspection and repair, damaged equipment can remain unavailable, limiting the savings that sharing is meant to provide. Both authors therefore treat sharing as potentially useful, though they differ in how much attention they give to the work required behind the scenes.","Based on the texts, how would the author of Text 2 most likely respond to Text 1’s claim?","By agreeing that sharing can provide benefits while emphasizing a condition needed to sustain them","By rejecting the idea that households ever use tools infrequently","By arguing that libraries should lend books rather than equipment","By claiming that maintenance costs always exceed the value of sharing","A","1","Text 2 accepts the potential savings but qualifies the claim by stressing maintenance capacity.","75","none","{}","","","","","","Cross-Text Connections","","passage:GEN36_007,arch:RW_CTC_001,sim:g36_007,fp:fcebb7457e28"
"SAT_RW_36","RW_FULL_36","36","400-800","RW36_M1_Q08","RW","1","base","8","Information and Ideas","Central Ideas and Details","RW_CID_001","Identify main idea, key detail, or summary","main_idea","medium","1","multiple_choice","Marine chemist Jo Bell sampled seawater near a kelp farm before and after harvest. During the growing season, the kelp absorbed dissolved nitrogen, and concentrations near the farm fell modestly relative to a control site. After harvest, the difference disappeared. Bell concluded that kelp cultivation can temporarily alter local nutrient conditions, but she cautioned that the measurements do not establish a permanent regional effect. Samples taken farther from the farm showed smaller differences, reinforcing Bell’s emphasis on the effect’s limited geographic range.","What is the main idea of the text?","Kelp farming was associated with a temporary local decrease in dissolved nitrogen, not a proven lasting regional change.","Harvesting kelp permanently removed nitrogen from the entire region.","The control site contained no dissolved nitrogen during the study.","Kelp growth increased nitrogen concentrations near the farm.","A","1","The text reports a modest seasonal local effect and explicitly limits the conclusion.","75","none","{}","","","","","","Central Ideas and Details","","passage:GEN36_008,arch:RW_CID_001,sim:g36_008,fp:d835b3a0cc8b"
"SAT_RW_36","RW_FULL_36","36","400-800","RW36_M1_Q09","RW","1","base","9","Information and Ideas","Central Ideas and Details","RW_CID_002","Identify main idea, key detail, or summary","source_limits","medium","1","multiple_choice","Historian Priya Desai examined grocery advertisements from a port city between 1890 and 1910. Imported spices appeared frequently in ads long before household diaries mentioned using them. Desai argues that merchants may have promoted unfamiliar goods before those goods became common in home cooking. The mismatch also shows why advertisements alone cannot establish what residents regularly ate. Price lists indicate that some spices were affordable, but they provide no evidence about how often families purchased or prepared them.","Which choice best states a central idea of the text?","Household diaries were written mainly by grocery merchants.","Imported spices disappeared from advertisements after 1910.","Advertisements can reveal what merchants promoted, but they do not necessarily show what households commonly consumed.","Residents refused to purchase any unfamiliar goods.","C","3","The contrast between ads and diaries supports a limit on what advertisements can show.","75","none","{}","","","","","","Central Ideas and Details","","passage:GEN36_009,arch:RW_CID_002,sim:g36_009,fp:6a198873f657"
"SAT_RW_36","RW_FULL_36","36","400-800","RW36_M1_Q10","RW","1","base","10","Information and Ideas","Command of Evidence","RW_COE_001","Use textual or quantitative evidence","quantitative_evidence","medium","1","multiple_choice","Researchers observed bee visits in three kinds of garden plots. They predicted that plots containing more locally native flowers would receive more visits because local bees are adapted to those flowers. The table summarizes the average number of flowers visited per hour in each plot type. Each plot was observed for the same total time and during comparable weather, reducing the chance that unequal observation conditions explained the pattern. Observers also rotated among plots so that differences among individual observers would not consistently favor one garden type.","Which choice best uses the data in the table to support the researchers’ prediction?","Ornamental plots averaged 7 visits per hour, exactly half the mixed-plot rate.","Native-plant plots averaged 18 visits per hour, more than mixed or ornamental plots.","Mixed plots contained both native and ornamental flowers.","All three plot types attracted at least some bee visits.","B","2","The native plots have the highest observed rate, directly supporting the prediction.","75","table","{}","| Plot | Average flowers visited per hour |
|---|---:|
| Native plants | 18 |
| Mixed plants | 14 |
| Ornamental plants | 7 |","","","","","Command of Evidence","","passage:GEN36_010,arch:RW_COE_001,sim:g36_010,fp:db3ba6462dd0"
